43929,699.0982
43930,3578.27
43931,3578.27
43932,3578.27
43933,3399.99
43934,3399.99
43935,699.0982
43936,3578.27
43937,3578.27
43938,3578.27
43939,3578.27
43940,699.0982
43941,3578.27
43942,3578.27
43943,699.0982
43944,3399.99
43945,3578.27
43946,3578.27
43947,3578.27
43948,3399.99
43949,3578.27
43950,3578.27
43951,3578.27
43952,3578.27
43953,699.0982
43954,3578.27
43955,3578.27
43956,3399.99
43957,3578.27
43958,3578.27
43959,3374.99
43960,3374.99
43961,3578.27
43962,3578.27
43963,3578.27
43964,3578.27
43965,3374.99
43966,3399.99
43967,3578.27
43968,3578.27
43969,3578.27
43970,3578.27
43971,3578.27
43972,3578.27
43973,3578.27
43974,3578.27
43975,3578.27
43976,3578.27
43977,3578.27
43978,3578.27
43979,699.0982
43980,3374.99
43981,3578.27
43982,699.0982
43983,3578.27
43984,3578.27
43985,3578.27
43986,3578.27
43987,3578.27
43988,3399.99
43989,3578.27
43990,3399.99
43991,3578.27
43992,3578.27
43993,3578.27
43994,3578.27
43995,3578.27
43996,3578.27
43997,3578.27
43998,3374.99
43999,3578.27
44000,3578.27
44001,3578.27
44002,699.0982
44003,699.0982
44004,3578.27
44005,699.0982
44006,3578.27
44007,699.0982
44008,3578.27
44009,3578.27
44010,3578.27
44011,3578.27
44012,3374.99
44013,3578.27
44014,3578.27
44015,3578.27
44016,3374.99
44017,3578.27
44018,3374.99
44019,3578.27
44020,3578.27
44021,3374.99
44022,3578.27
44023,3374.99
44024,3578.27
44025,3578.27
44026,3578.27
44027,3578.27
44028,3578.27
44029,3374.99
44030,3578.27
44031,3578.27
44032,3399.99
44033,3578.27
44034,3578.27
44035,3578.27
44036,3578.27
44037,699.0982
44038,3399.99
44039,699.0982
44040,3374.99
44041,3578.27
44042,3578.27
44043,3578.27
44044,3578.27
44045,3399.99
44046,3578.27
44047,3399.99
44048,3578.27
44049,3578.27
44050,3578.27
44051,3578.27
44052,3578.27
44053,699.0982
44054,3578.27
44055,3578.27
44056,3578.27
44057,699.0982
44058,3374.99
44059,3578.27
44060,699.0982
44061,3578.27
44062,3578.27
44063,3399.99
44064,3578.27
44065,3578.27
44066,3399.99
44067,3578.27
44068,3578.27
44069,3374.99
44070,3374.99
44071,3578.27
44072,3578.27
44073,3374.99
44082,2039.994
44088,419.4589
44106,419.4589
44123,874.794
44134,3578.27
44135,3578.27
44136,3578.27
44137,3578.27
44138,3578.27
44139,3578.27
44140,3578.27
44141,3578.27
44142,3578.27
44143,3578.27
44144,3578.27
44145,3578.27
44146,3578.27
44147,3578.27
44148,3578.27
44149,3578.27
44150,3578.27
44151,699.0982
44152,3399.99
44153,3578.27
44154,3578.27
44155,3578.27
44156,3399.99
44157,3578.27
44158,3578.27
44159,3578.27
44160,3578.27
44161,3578.27
44162,3578.27
44163,3578.27
44164,3578.27
44165,3578.27
44166,699.0982
44167,3578.27
44168,3578.27
44169,3578.27
44170,3578.27
44171,3578.27
44172,699.0982
44173,3578.27
44174,3578.27
44175,3578.27
44176,3578.27
44177,3374.99
44178,3578.27
44179,3374.99
44180,3399.99
44181,3578.27
44182,3578.27
44183,3578.27
44184,3578.27
44185,3578.27
44186,3399.99
44187,3578.27
44188,699.0982
44189,699.0982
44190,3374.99
44191,3578.27
44192,3578.27
44193,3578.27
44194,3578.27
44195,3578.27
44196,3578.27
44197,3578.27
44198,3578.27
44199,3578.27
44200,3578.27
44201,3578.27
44202,3578.27
44203,3578.27
44204,699.0982
44205,3578.27
44206,3399.99
44207,3578.27
44208,3399.99
44209,3578.27
44210,3578.27
44211,3578.27
44212,3578.27
44213,3578.27
44214,3578.27
44215,3578.27
44216,3578.27
44217,3578.27
44218,3578.27
44219,699.0982
44220,3399.99
44221,3578.27
44222,3578.27
44223,3578.27
44224,3578.27
44225,699.0982
44226,3578.27
44227,3374.99
44228,3399.99
44229,3399.99
44230,3578.27
44231,699.0982
44232,3578.27
44233,3578.27
44234,3578.27
44235,3578.27
44236,3578.27
44237,3578.27
44238,3578.27
44239,3578.27
44240,3578.27
44241,3578.27
44242,3578.27
44243,3578.27
44244,3578.27
44245,699.0982
44246,3578.27
44247,3578.27
44248,3578.27
44249,3578.27
44250,3578.27
44251,3578.27
44252,3578.27
44253,3578.27
44254,3578.27
44255,699.0982
44256,3578.27
44257,3578.27
44258,3578.27
44259,3578.27
44260,3578.27
44261,3578.27
44262,699.0982
44263,3578.27
44264,3578.27
44265,699.0982
44266,699.0982
44267,699.0982
44268,3578.27
44269,699.0982
44270,3578.27
44271,3578.27
44272,3578.27
44273,3578.27
44274,3578.27
44275,3578.27
44276,3578.27
44277,3578.27
44278,3578.27
44279,3578.27
44281,419.4589
44302,2146.962
44303,5.70
44310,183.9382
44320,3578.27
44321,3578.27
44322,699.0982
44323,3399.99
44324,3578.27
44325,3374.99
44326,3578.27
44327,3578.27
44328,3578.27
44329,3578.27
44330,3578.27
44331,3578.27
44332,3578.27
44333,3399.99
44334,3578.27
44335,699.0982
44336,3399.99
44337,3374.99
44338,3578.27
44339,3578.27
44340,3578.27
44341,3374.99
44342,699.0982
44343,3578.27
44344,3578.27
44345,3578.27
44346,699.0982
44347,3578.27
44348,3578.27
44349,3578.27
44350,3578.27
44351,3578.27
44352,3578.27
44353,699.0982
44354,699.0982
44355,3399.99
44356,3399.99
44357,3578.27
44358,3578.27
44359,3578.27
44360,3578.27
44361,3578.27
44362,3578.27
44363,3578.27
44364,3374.99
44365,3578.27
44366,3578.27
44367,699.0982
44368,3578.27
44369,3578.27
44370,3578.27
44371,3578.27
44372,3578.27
44373,3578.27
44374,3578.27
44375,3578.27
44376,3374.99
44377,3578.27
44378,3374.99
44379,3374.99
44380,3578.27
44381,3578.27
44382,3399.99
44383,3578.27
44384,3578.27
44385,3578.27
44386,3578.27
44387,3374.99
44388,3578.27
44389,3578.27
44390,3578.27
44391,3578.27
44392,3578.27
44393,3399.99
44394,3578.27
44395,3578.27
44396,3399.99
44397,699.0982
44398,3578.27
44399,3578.27
44400,3578.27
44401,3578.27
44402,3578.27
44403,3374.99
44404,3578.27
44405,3578.27
44406,3578.27
44407,3374.99
44408,3374.99
44409,699.0982
44410,3578.27
44411,3578.27
44412,3374.99
44413,3578.27
44414,3578.27
44415,3578.27
44416,3399.99
44417,3578.27
44418,3578.27
44419,3578.27
44420,3578.27
44421,3578.27
44422,699.0982
44423,3578.27
44424,3578.27
44425,3578.27
44426,3578.27
44427,3578.27
44428,3578.27
44429,3578.27
44430,3578.27
44431,3578.27
44432,3578.27
44433,3578.27
44434,3578.27
44435,3578.27
44436,699.0982
44437,3399.99
44438,3578.27
44439,3578.27
44440,3578.27
44441,3578.27
44442,699.0982
44443,3578.27
44444,3578.27
44445,3578.27
44446,3578.27
44447,3578.27
44448,3578.27
44449,3578.27
44450,3578.27
44451,3578.27
44452,699.0982
44453,3578.27
44454,3578.27
44455,3578.27
44456,699.0982
44457,3578.27
44458,3578.27
44459,3578.27
44460,699.0982
44461,3578.27
44462,3578.27
44463,699.0982
44464,3578.27
44465,699.0982
44466,699.0982
44467,3399.99
44468,3374.99
44469,3578.27
44470,3578.27
44471,699.0982
44472,3578.27
44473,3578.27
44474,699.0982
44475,3399.99
44476,3578.27
44477,3578.27
44478,3578.27
44479,3374.99
44480,3374.99
44482,419.4589
44516,419.4589
44519,2146.962
44529,419.4589
44532,2146.962
44536,722.5949
44548,419.4589
44554,722.5949
44571,3399.99
44572,3578.27
44573,3399.99
44574,3374.99
44575,3399.99
44576,3578.27
44577,3578.27
44578,3578.27
44579,3578.27
44580,3578.27
44581,3374.99
44582,3399.99
44583,3578.27
44584,3578.27
44585,3578.27
44586,3578.27
44587,3578.27
44588,699.0982
44589,3399.99
44590,3578.27
44591,699.0982
44592,3578.27
44593,3578.27
44594,3578.27
44595,3399.99
44596,3578.27
44597,3578.27
44598,3374.99
44599,3578.27
44600,3578.27
44601,3399.99
44602,3578.27
44603,699.0982
44604,699.0982
44605,3578.27
44606,3578.27
44607,3578.27
44608,3578.27
44609,3578.27
44610,3578.27
44611,3578.27
44612,3578.27
44613,3578.27
44614,3578.27
44615,3578.27
44616,3578.27
44617,3578.27
44618,3578.27
44619,3578.27
44620,3578.27
44621,3578.27
44622,3578.27
44623,3578.27
44624,699.0982
44625,3578.27
44626,3578.27
44627,3374.99
44628,3374.99
44629,3578.27
44630,3578.27
44631,3578.27
44632,3578.27
44633,3578.27
44634,3578.27
44635,3578.27
44636,3578.27
44637,3578.27
44638,3578.27
44639,699.0982
44640,3578.27
44641,3578.27
44642,699.0982
44643,3578.27
44644,3578.27
44645,3399.99
44646,3399.99
44647,3578.27
44648,3399.99
44649,3399.99
44650,3374.99
44651,3578.27
44652,3374.99
44653,699.0982
44654,3578.27
44655,3399.99
44656,3578.27
44657,3374.99
44658,3578.27
44659,3578.27
44660,3578.27
44661,699.0982
44662,3374.99
44663,3578.27
44664,3578.27
44665,699.0982
44666,3578.27
44667,3578.27
44668,3578.27
44669,3374.99
44670,3578.27
44671,3578.27
44672,3578.27
44673,3578.27
44674,3578.27
44675,699.0982
44676,3578.27
44677,3578.27
44678,3578.27
44679,3399.99
44680,3578.27
44681,699.0982
44682,3578.27
44683,3578.27
44684,3578.27
44685,3578.27
44686,3578.27
44687,699.0982
44688,3578.27
44689,3578.27
44690,3399.99
44691,3399.99
44692,3578.27
44693,3578.27
44694,3578.27
44695,3399.99
44696,3578.27
44697,3578.27
44698,699.0982
44699,3578.27
44700,3578.27
44701,699.0982
44702,3578.27
44703,3578.27
44704,3374.99
44705,3578.27
44706,3578.27
44707,3578.27
44708,3374.99
44709,3578.27
44710,3578.27
44711,3578.27
44712,3374.99
44713,3578.27
44714,3578.27
44715,3578.27
44716,3578.27
44717,699.0982
44718,3578.27
44719,3578.27
44720,3578.27
44721,699.0982
44722,3578.27
44723,3399.99
44724,3578.27
44725,3399.99
44726,699.0982
44727,3578.27
44728,3399.99
44729,3578.27
44730,3578.27
44731,3578.27
44732,3578.27
44733,3578.27
44734,3578.27
44735,3578.27
44736,699.0982
44737,3578.27
44738,3578.27
44739,3578.27
44748,874.794
44769,183.9382
44803,3578.27
44804,3578.27
44805,3578.27
44806,3578.27
44807,3374.99
44808,3578.27
44809,699.0982
44810,3578.27
44811,3578.27
44812,3578.27
44813,3578.27
44814,3578.27
44815,3374.99
44816,3578.27
44817,3578.27
44818,3578.27
44819,3578.27
44820,3374.99
44821,3399.99
44822,3578.27
44823,3578.27
44824,3578.27
44825,3578.27
44826,3578.27
44827,3399.99
44828,3578.27
44829,699.0982
44830,3578.27
44831,3374.99
44832,3578.27
44833,3578.27
44834,3374.99
44835,3578.27
44836,3578.27
44837,3578.27
44838,3578.27
44839,3578.27
44840,3578.27
44841,3578.27
44842,3578.27
44843,3578.27
44844,3578.27
44845,3578.27
44846,3578.27
44847,3399.99
44848,3374.99
44849,699.0982
44850,699.0982
44851,3578.27
44852,3578.27
44853,3374.99
44854,3578.27
44855,699.0982
44856,699.0982
44857,3578.27
44858,3578.27
44859,3578.27
44860,3578.27
44861,3578.27
44862,3578.27
44863,3578.27
44864,3374.99
44865,3374.99
44866,3374.99
44867,3578.27
44868,3578.27
44869,3578.27
44870,3578.27
44871,3399.99
44872,3578.27
44873,3578.27
44874,699.0982
44875,3578.27
44876,3578.27
44877,3578.27
44878,3578.27
44879,3578.27
44880,3578.27
44881,3578.27
44882,3578.27
44883,3578.27
44884,3578.27
44885,3578.27
44886,3578.27
44887,3578.27
44888,3578.27
44889,3374.99
44890,3399.99
44891,3578.27
44892,3578.27
44893,3578.27
44894,3374.99
44895,3374.99
44896,3399.99
44897,3578.27
44898,3578.27
44899,3374.99
44900,3578.27
44901,3578.27
44902,3578.27
44903,3578.27
44904,3374.99
44905,3578.27
44906,3578.27
44907,699.0982
44908,3578.27
44909,3578.27
44910,3399.99
44911,3374.99
44912,3578.27
44913,3578.27
44914,3578.27
44915,3578.27
44916,3578.27
44917,3578.27
44918,3374.99
44919,3578.27
44920,699.0982
44921,3578.27
44922,3578.27
44923,3578.27
44924,3578.27
44925,3578.27
44926,699.0982
44927,3374.99
44928,3578.27
44929,3578.27
44930,3578.27
44931,3578.27
44932,3578.27
44933,3578.27
44934,3578.27
44935,3578.27
44936,3578.27
44937,3578.27
44938,3578.27
44939,3578.27
44940,3578.27
44941,3578.27
44942,3578.27
44943,699.0982
44944,699.0982
44945,699.0982
44946,3374.99
44947,3399.99
44948,3578.27
44949,3374.99
44950,3578.27
44951,3578.27
44952,3374.99
44953,3578.27
44954,3578.27
44955,699.0982
44956,3374.99
44957,3578.27
44958,699.0982
44959,3578.27
44960,3578.27
44961,3578.27
44962,3578.27
44963,3399.99
44964,699.0982
44965,699.0982
44966,3578.27
44967,3578.27
44968,699.0982
44969,3578.27
44970,3578.27
44971,3578.27
44972,3578.27
44973,3578.27
44974,3578.27
44975,3578.27
44976,3578.27
44977,3578.27
44978,699.0982
44979,3578.27
44980,3578.27
44981,3578.27
44982,3578.27
44983,3578.27
44984,3578.27
44985,3578.27
44986,699.0982
44987,3578.27
44988,699.0982
44989,3578.27
44990,699.0982
44991,3578.27
44992,3578.27
44993,3374.99
44994,3578.27
44995,3578.27
44996,3374.99
44997,3578.27
44998,699.0982
44999,3578.27
45000,3578.27
45001,3578.27
45002,3578.27
45003,3578.27
45004,3578.27
45005,3578.27
45006,3578.27
45007,3578.27
45008,3578.27
45009,699.0982
45010,3578.27
45011,3578.27
45012,699.0982
45013,3578.27
45014,699.0982
45015,3399.99
45016,3578.27
45017,3578.27
45018,3578.27
45019,3578.27
45020,3578.27
45021,3374.99
45022,3374.99
45023,3578.27
45024,3399.99
45025,3578.27
45026,3399.99
45027,3578.27
45028,3578.27
45029,3578.27
45030,3374.99
45031,3578.27
45032,3578.27
45033,3578.27
45034,3578.27
45035,3578.27
45036,3578.27
45037,699.0982
45040,419.4589
45041,419.4589
45066,419.4589
45073,419.4589
45078,3578.27
45079,3578.27
45080,699.0982
45081,699.0982
45082,3374.99
45083,3578.27
45084,3578.27
45085,3578.27
45086,3578.27
45087,3374.99
45088,3399.99
45089,3374.99
45090,3578.27
45091,3578.27
45092,3578.27
45093,3578.27
45094,3578.27
45095,3399.99
45096,3578.27
45097,3578.27
45098,3578.27
45099,3578.27
45100,699.0982
45101,3578.27
45102,3578.27
45103,3578.27
45104,3578.27
45105,3578.27
45106,3374.99
45107,3578.27
45108,3578.27
45109,3578.27
45110,3578.27
45111,699.0982
45112,699.0982
45113,3578.27
45114,3578.27
45115,3374.99
45116,3578.27
45117,699.0982
45118,3578.27
45119,3578.27
45120,3399.99
45121,3578.27
45122,3578.27
45123,3578.27
45124,3578.27
45125,3578.27
45126,3578.27
45127,3578.27
45128,3578.27
45129,3374.99
45130,3578.27
45131,3399.99
45132,3374.99
45133,3578.27
45134,3578.27
45135,3578.27
45136,3578.27
45137,3578.27
45138,3374.99
45139,3578.27
45140,3578.27
45141,3578.27
45142,3578.27
45143,3578.27
45144,3578.27
45145,3578.27
45146,3578.27
45147,3578.27
45148,699.0982
45149,3578.27
45150,3399.99
45151,3578.27
45152,3578.27
45153,3578.27
45154,3578.27
45155,3578.27
45156,3399.99
45157,3399.99
45158,3399.99
45159,3374.99
45160,3578.27
45161,3374.99
45162,3578.27
45163,699.0982
45164,3374.99
45165,3578.27
45166,3578.27
45167,3578.27
45168,3578.27
45169,3578.27
45170,3374.99
45171,3399.99
45172,699.0982
45173,3578.27
45174,3578.27
45175,3578.27
45176,3578.27
45177,3578.27
45178,3399.99
45179,3374.99
45180,3578.27
45181,3578.27
45182,3578.27
45183,699.0982
45184,699.0982
45185,3578.27
45186,3578.27
45187,3578.27
45188,3578.27
45189,3578.27
45190,3578.27
45191,699.0982
45192,3578.27
45193,3578.27
45194,3578.27
45195,3578.27
45196,3578.27
45197,3578.27
45198,3578.27
45199,3399.99
45200,3578.27
45201,3578.27
45202,3578.27
45203,3578.27
45204,3399.99
45205,3399.99
45206,3578.27
45207,3578.27
45208,3399.99
45209,3578.27
45210,3578.27
45211,3578.27
45212,3578.27
45213,3374.99
45214,3578.27
45215,3578.27
45216,3578.27
45217,3578.27
45218,3399.99
45219,3578.27
45220,3578.27
45221,3578.27
45222,699.0982
45223,3578.27
45224,3578.27
45225,699.0982
45226,699.0982
45227,699.0982
45228,3578.27
45229,3374.99
45230,3578.27
45231,3578.27
45232,3578.27
45233,3399.99
45234,699.0982
45235,3578.27
45236,3578.27
45237,3578.27
45238,3399.99
45239,699.0982
45240,3578.27
45241,3578.27
45242,3578.27
45243,699.0982
45244,3374.99
45245,3578.27
45246,3578.27
45247,699.0982
45248,3399.99
45249,3578.27
45250,3578.27
45251,699.0982
45252,3578.27
45253,3578.27
45254,3578.27
45255,3578.27
45256,699.0982
45257,3578.27
45258,699.0982
45259,3578.27
45260,3578.27
45261,3578.27
45262,3578.27
45263,699.0982
45264,3374.99
45265,3374.99
45269,2024.994
45287,419.4589
45292,28.8404
45316,2024.994
45345,3578.27
45346,3578.27
45347,699.0982
45348,3578.27
45349,3578.27
45350,3578.27
45351,3578.27
45352,3578.27
45353,3578.27
45354,699.0982
45355,3578.27
45356,3578.27
45357,3374.99
45358,3578.27
45359,3578.27
45360,3578.27
45361,3578.27
45362,3578.27
45363,3578.27
45364,3578.27
45365,3578.27
45366,699.0982
45367,699.0982
45368,699.0982
45369,3578.27
45370,3578.27
45371,3578.27
45372,3374.99
45373,3374.99
45374,3578.27
45375,3578.27
45376,3399.99
45377,3578.27
45378,3578.27
45379,3578.27
45380,699.0982
45381,3399.99
45382,3578.27
45383,699.0982
45384,699.0982
45385,699.0982
45386,3578.27
45387,3578.27
45388,3374.99
45389,3578.27
45390,3578.27
45391,3578.27
45392,3399.99
45393,3578.27
45394,3374.99
45395,3578.27
45396,3578.27
45397,3578.27
45398,3578.27
45399,3578.27
45400,3578.27
45401,3578.27
45402,3399.99
45403,3578.27
45404,3578.27
45405,3578.27
45406,3374.99
45407,3578.27
45408,3578.27
45409,3578.27
45410,3578.27
45411,3578.27
45412,3578.27
45413,3578.27
45414,699.0982
45415,3578.27
45416,3578.27
45417,3578.27
45418,3578.27
45419,3578.27
45420,3578.27
45421,3578.27
45422,3578.27
45423,3374.99
45424,3578.27
45425,3578.27
45426,3578.27
45427,3374.99
45428,3399.99
45429,3578.27
45430,3578.27
45431,3578.27
45432,3578.27
45433,3578.27
45434,3578.27
45435,699.0982
45436,3578.27
45437,3578.27
45438,3578.27
45439,699.0982
45440,3578.27
45441,3578.27
45442,3578.27
45443,3578.27
45444,3578.27
45445,3578.27
45446,3399.99
45447,3578.27
45448,699.0982
45449,3578.27
45450,3578.27
45451,3578.27
45452,3578.27
45453,3578.27
45454,3578.27
45455,3578.27
45456,3578.27
45457,3578.27
45458,3578.27
45459,3578.27
45460,699.0982
45461,3578.27
45462,3578.27
45463,3578.27
45464,3578.27
45465,699.0982
45466,3578.27
45467,3399.99
45468,3578.27
45469,3374.99
45470,3578.27
45471,3578.27
45472,3578.27
45473,3578.27
45474,3578.27
45475,3578.27
45476,3578.27
45477,3578.27
45478,3578.27
45479,3578.27
45480,3578.27
45481,3578.27
45482,3578.27
45483,3578.27
45484,3578.27
45485,3578.27
45486,699.0982
45487,3578.27
45488,3578.27
45489,3578.27
45490,3578.27
45491,3578.27
45492,699.0982
45493,699.0982
45494,3578.27
45495,699.0982
45496,3578.27
45497,3578.27
45498,3578.27
45499,3578.27
45500,3578.27
45501,3374.99
45502,3578.27
45503,3578.27
45504,699.0982
45505,3578.27
45506,3578.27
45507,3578.27
45508,3578.27
45509,3578.27
45510,3578.27
45511,3578.27
45512,3578.27
45513,3374.99
45514,3578.27
45515,3578.27
45528,2146.962
45530,20.1865
45566,874.794
45567,874.794
45580,3578.27
45581,3578.27
45582,3578.27
45583,3578.27
45584,699.0982
45585,3374.99
45586,3578.27
45587,3578.27
45588,3578.27
45589,3578.27
45590,3578.27
45591,699.0982
45592,3399.99
45593,3578.27
45594,3578.27
45595,3578.27
45596,699.0982
45597,699.0982
45598,699.0982
45599,3578.27
45600,3578.27
45601,3374.99
45602,3578.27
45603,3578.27
45604,3578.27
45605,3578.27
45606,3578.27
45607,699.0982
45608,3374.99
45609,3578.27
45610,3578.27
45611,3578.27
45612,3578.27
45613,3578.27
45614,3578.27
45615,699.0982
45616,3578.27
45617,3578.27
45618,3578.27
45619,3578.27
45620,3578.27
45621,3399.99
45622,3399.99
45623,3578.27
45624,3578.27
45625,3578.27
45626,3578.27
45627,699.0982
45628,3578.27
45629,3399.99
45630,3374.99
45631,3374.99
45632,3578.27
45633,3374.99
45634,3578.27
45635,3578.27
45636,3578.27
45637,3578.27
45638,699.0982
45639,3578.27
45640,3578.27
45641,3578.27
45642,3578.27
45643,3578.27
45644,3374.99
45645,3374.99
45646,3578.27
45647,3399.99
45648,3578.27
45649,3578.27
45650,3578.27
45651,3578.27
45652,699.0982
45653,3399.99
45654,3374.99
45655,3578.27
45656,3578.27
45657,3578.27
45658,3578.27
45659,3374.99
45660,3578.27
45661,699.0982
45662,3374.99
45663,3399.99
45664,3578.27
45665,3399.99
45666,699.0982
45667,3578.27
45668,3578.27
45669,3578.27
45670,3578.27
45671,3578.27
45672,699.0982
45673,3578.27
45674,3578.27
45675,699.0982
45676,3374.99
45677,3374.99
45678,3578.27
45679,3578.27
45680,3578.27
45681,3578.27
45682,3578.27
45683,3578.27
45684,3399.99
45685,699.0982
45686,3399.99
45687,3399.99
45688,699.0982
45689,3578.27
45690,3578.27
45691,3399.99
45692,3578.27
45693,3578.27
45694,3578.27
45695,3578.27
45696,3578.27
45697,3578.27
45698,699.0982
45699,699.0982
45700,3578.27
45701,3578.27
45702,699.0982
45703,3578.27
45704,3578.27
45705,3578.27
45706,3578.27
45707,3399.99
45708,3578.27
45709,3578.27
45710,3578.27
45711,3578.27
45712,3399.99
45713,3578.27
45714,3578.27
45715,3578.27
45716,3578.27
45717,3578.27
45718,3578.27
45719,3374.99
45720,3578.27
45721,3399.99
45722,3374.99
45723,3578.27
45724,3578.27
45725,3578.27
45726,3578.27
45727,3374.99
45728,3578.27
45729,3578.27
45730,3374.99
45731,3578.27
45732,3578.27
45733,3578.27
45734,3578.27
45735,3578.27
45736,3578.27
45737,3578.27
45738,3399.99
45739,3374.99
45740,3578.27
45741,3578.27
45742,3578.27
45743,3578.27
45744,3374.99
45745,3578.27
45746,3578.27
45747,3578.27
45748,699.0982
45749,3578.27
45750,3399.99
45751,699.0982
45752,3578.27
45753,3578.27
45754,3578.27
45755,3578.27
45756,3578.27
45757,3578.27
45758,3578.27
45759,3578.27
45760,3578.27
45761,3578.27
45762,3578.27
45763,3578.27
45764,3578.27
45765,3374.99
45766,3578.27
45767,3578.27
45768,3578.27
45769,3578.27
45770,3578.27
45771,3578.27
45772,3578.27
45773,3578.27
45774,3578.27
45775,3578.27
45776,3578.27
45777,3399.99
45778,3374.99
45816,3578.27
45817,3578.27
45818,699.0982
45819,3578.27
45820,699.0982
45821,3399.99
45822,3578.27
45823,3578.27
45824,3578.27
45825,3578.27
45826,3578.27
45827,3578.27
45828,699.0982
45829,3578.27
45830,3578.27
45831,3578.27
45832,3374.99
45833,3578.27
45834,3578.27
45835,3578.27
45836,3578.27
45837,3374.99
45838,3578.27
45839,3374.99
45840,3374.99
45841,3578.27
45842,3578.27
45843,3578.27
45844,3578.27
45845,3578.27
45846,3578.27
45847,3399.99
45848,699.0982
45849,3578.27
45850,3578.27
45851,3578.27
45852,699.0982
45853,3578.27
45854,3578.27
45855,699.0982
45856,3578.27
45857,3374.99
45858,3374.99
45859,3578.27
45860,3578.27
45861,3578.27
45862,3578.27
45863,3578.27
45864,3578.27
45865,3578.27
45866,3578.27
45867,3578.27
45868,3578.27
45869,3578.27
45870,3374.99
45871,699.0982
45872,3399.99
45873,3578.27
45874,3374.99
45875,3578.27
45876,3578.27
45877,3374.99
45878,3578.27
45879,699.0982
45880,3578.27
45881,3578.27
45882,3578.27
45883,3578.27
45884,3578.27
45885,3578.27
45886,3374.99
45887,699.0982
45888,3578.27
45889,3374.99
45890,3374.99
45891,3399.99
45892,3578.27
45893,3578.27
45894,699.0982
45895,3578.27
45896,3578.27
45897,3578.27
45898,3578.27
45899,3578.27
45900,3578.27
45901,3578.27
45902,3578.27
45903,3578.27
45904,3578.27
45905,3578.27
45906,3578.27
45907,3578.27
45908,3399.99
45909,3374.99
45910,3578.27
45911,3578.27
45912,3578.27
45913,3399.99
45914,3374.99
45915,3399.99
45916,3399.99
45917,3399.99
45918,3578.27
45919,3578.27
45920,3578.27
45921,3578.27
45922,3578.27
45923,3578.27
45924,3578.27
45925,3399.99
45926,3578.27
45927,3578.27
45928,3578.27
45929,3578.27
45930,699.0982
45931,3578.27
45932,3578.27
45933,3578.27
45934,3578.27
45935,699.0982
45936,3374.99
45937,3578.27
45938,3578.27
45939,699.0982
45940,3578.27
45941,3578.27
45942,3578.27
45943,3578.27
45944,3578.27
45945,699.0982
45946,3374.99
45947,3374.99
45948,699.0982
45949,3578.27
45950,3578.27
45951,3374.99
45952,3399.99
45953,3578.27
